Index,Account Id,Lead Owner,First Name,Last Name,Company,Phone 1,Phone 2,Email 1,Email 2,Website,Source,Deal Stage,Notes
1250,aDFDAFDCb7b6BA3,Alan Schroeder,Mallory,Colon,Griffith and Sons,(614)659-4246x060,627-229-4491x7009,ana53@pace.com,angelica77@harrington.com,https://www.vaughan-potts.net/,Chatbot,Re-engagement,Whole simple leg start.
1251,6c8EdfB69DDC27A,Caroline Casey,Mackenzie,Aguilar,Sellers Ltd,(668)611-1246x984,001-402-697-9059,emosley@schultz-zhang.com,earlfoster@davila.com,https://tanner-munoz.net/,Referral,Contacted,Southern debate among college local time start.
1252,Aeb18D8EE8cD06C,Marco Taylor,Donna,Hull,"Mullen, Olson and Gutierrez",501.264.7836,579-970-5013x7662,baileywilkinson@robbins.com,smorales@bailey.org,https://www.turner.com/,Trade Show,Proposal Sent,Worker technology particular give fact.
1253,F1cfFdE1d7de919,Micheal Mccall,Evan,Oneill,Walter-Torres,001-613-448-1915x70261,001-290-967-5885,neil77@watson-newton.org,welchlevi@rasmussen.com,http://www.boone-rodriguez.com/,Organic Search (SEO),New Lead,Identify education now scientist phone.
1254,b081Af3a8Ac3d2A,Carmen Carter,Wendy,Bowers,"Kline, Bridges and Vang",201.896.6116,583-735-2683,johnsmarie@patrick.org,medinabrittney@dixon.com,https://shaffer.com/,LinkedIn Outreach,Qualified,Great mother born surface interview enough economy.
1255,0E5CDc97395aDc7,Nicole Welch,Jose,Preston,"Buckley, Roy and Blackwell",+1-212-601-7939,270.694.3376x541,reginaldgonzalez@ortiz-rios.net,hessashlee@hickman.com,http://brooks.org/,Referral,Negotiation,Seem specific have song pattern.
1256,c9DE3A3760eC9Be,Chelsey Eaton,Desiree,Cummings,Montes LLC,8272965148,355.673.0020,saraorozco@horne-schneider.com,ingramanita@ramsey.net,https://www.brock.com/,LinkedIn Outreach,Closed Lost,Study develop next new that of citizen care.
1257,74aDCffDDbBD1Fc,Warren Gibbs,Eddie,Miles,Boyle and Sons,+1-929-689-5486,2675721631,ghenderson@casey.com,sherimay@madden-flores.net,http://www.strickland.info/,LinkedIn Outreach,Negotiation,Cell race beautiful unit board unit.
1258,5c75025746Ca64a,Paul Gilmore,Alexandra,Nguyen,Barr LLC,(531)452-4705x86468,7803510244,gloria15@ware-bradley.net,averykristie@parrish.com,https://www.juarez.biz/,Chatbot,Re-engagement,Right budget serious scene.
1259,dFE8AFCEa0c9CB3,Peggy Hodges,Glenda,Rich,Avery Group,8733174056,857.619.2969x054,andreamcbride@arias-fuller.com,pfuller@norris.com,https://www.nicholson.com/,Other,Negotiation,Identify drop about mind raise.
1260,2138968615cabeE,Derek Hernandez,Brittany,Wiggins,"Carey, Daniels and Diaz",001-977-323-6274,(355)721-4242x10320,mpena@ellis.com,travisapril@mcmahon.com,https://www.odom.com/,Trade Show,On Hold,Inside surface social yet support.
1261,8e9E6f9a64d8AAF,Thomas Hammond,Ariel,Mcdowell,Santiago-Whitney,4583144286,(202)288-9996,mariahgallegos@strong.biz,lonniegillespie@le.net,http://www.kirby-mack.com/,Google Ads,Closed Won,Sound claim six general.
1262,aBb59bF26d1aB2d,Hayley Waller,Joe,Watson,Norton Inc,956-200-5674,536-755-5599x57914,hchang@love.info,jgarner@webb.com,https://www.odom.net/,Other,Qualified,Whatever sport might tend marriage likely quickly.
1263,7dab8aC8De55cB2,Drew Heath,Hannah,Rocha,Bradshaw-Mcguire,001-228-247-9543x2043,457-639-8810x3216,harringtonkelsey@lowery.com,ariana27@welch.com,http://www.preston.com/,Google Ads,Negotiation,Reflect mean weight.
1264,f17fC2cfE3F4a44,Andres Porter,Douglas,Pearson,Zimmerman LLC,+1-217-561-2423x4047,001-970-932-7786,kristiesullivan@park-vaughan.biz,hector32@glenn-stein.com,https://wilkerson.com/,LinkedIn Outreach,Qualified,Image site between grow front federal.
1265,3DeC0AA7614099e,Shannon Owen,Harry,Richmond,Schultz LLC,4516263486,2244341422,gduran@madden.com,cmcfarland@henry-brennan.biz,https://www.woodard.org/,Retargeting Ads,Proposal Sent,Put full teacher hold.
1266,11d01b06DA48345,Meredith Mcclure,Phillip,Alvarez,Coleman-Hoffman,9198530478,+1-783-866-6418,traci56@huff-hanson.com,dclark@romero.com,https://www.knox.org/,Podcast,Qualified,None card happen cause between our unit movie.
1267,33d250D9dB5E860,Candace Bonilla,Tami,Beard,Baldwin Inc,001-284-786-1937x299,001-250-416-7822x14988,markfloyd@wong.info,fwatson@compton-kim.com,http://www.daniel.com/,Retargeting Ads,New Lead,However voice else performance only.
1268,8aaD4C0BD1AB4CA,Raymond Johnston,Mason,Rhodes,Grant Ltd,355.299.2615x3257,853.291.7889x92930,nsimpson@cabrera.biz,antoniomccarty@nolan.biz,https://www.haley-gonzales.biz/,Cold Call,Qualified,Red strategy type notice past understand help father.
1269,72CA6e7E21b0bFe,Stefanie Maynard,Alexis,Stephenson,Howard LLC,395-211-5746x011,+1-561-503-5162x639,clarkedonald@horn-mack.info,kylie54@goodman.com,http://www.arnold.info/,Webinars,On Hold,Be research ahead.
1270,520e1AbfdEFdfB8,Dalton Castro,Bonnie,Townsend,Moody LLC,+1-506-960-7329,001-486-517-5036x01236,stephencarroll@cole-frank.com,pedro88@braun.info,https://monroe.com/,Social Media,Proposal Sent,Agreement themselves brother.
1271,C8DAab86e434e41,Tracie Berry,Leroy,Mcmahon,"Prince, Roth and Griffith",662.559.2685,+1-993-581-2923x9007,joycejeff@castro-zuniga.biz,marisa87@pearson-mendoza.com,https://www.hanna-carpenter.com/,Chatbot,Disqualified,Man father expect about.
1272,3500F8fddEFCc1F,Isaac Oliver,Nicholas,Mccann,Ruiz-Anthony,254.212.1341,438-714-8166x780,joannevargas@harvey.net,ghayden@romero.com,http://adkins.com/,Other,Re-engagement,Research late run order.
1273,AA6080Bf2970C4F,Guy Porter,Gregg,Zuniga,"Mckay, Robbins and Johnston",+1-265-335-2985x00528,+1-288-423-1114x031,unicholson@beltran.com,williamharmon@luna.com,http://welch.net/,Networking Event,Negotiation,Then alone someone environmental.
1274,91eaACcbffcf1dC,Tommy Mccann,Robert,Saunders,"Salas, Norris and Dennis",+1-984-847-0088x33071,278-547-1739,dpark@powell.info,nicolasbonilla@underwood.com,https://johns.com/,Social Media,Closed Lost,Range check kind parent focus.
1275,dE6E624c9ab11b9,Doris Gamble,Veronica,Yu,Goodman-Gates,(904)861-1545,492-978-8518,nataliesellers@green.biz,chenparker@conrad.info,http://www.sawyer-pearson.com/,Google Ads,Closed Lost,Word rise effort represent themselves focus away bring.
1276,7Fa5eA4C5cC57d1,Haley Alvarez,Lonnie,Hayden,Farrell Inc,812-480-3765x0489,+1-336-675-3883x7456,thomasrobertson@gutierrez.com,hermancory@navarro.org,http://osborne-shaffer.com/,Cold Email,Contacted,Down employee then high establish development now.
1277,e54Ac364EdCBAaC,Terry Cole,Michele,Hopkins,"Bryant, Dunlap and Ferrell",6547015638,951.313.1924,carly76@hammond-small.com,karina45@villarreal.com,https://www.massey.com/,Podcast,On Hold,Fine bag president address.
1278,8F9eFC5Ac52a0d2,Brianna Harris,Madison,Pace,"Le, Stevenson and Valentine",301.403.6697x3558,001-454-495-2077x910,qhood@zimmerman.com,lynn02@holland.com,http://small.net/,Purchased List,Qualified,Popular base wait.
1279,468eeFd9EfCB396,Malik Orr,Carrie,Mata,Roberts LLC,262-979-4234,573-538-3559x9858,carolynevans@cole.com,sullivanchristine@villa.com,http://ellison-myers.com/,Social Media,Closed Won,Almost itself record week.
1280,aC4428e41517Eca,Nathaniel Green,Wanda,Fields,Reid PLC,(525)519-4366x92799,+1-334-636-2654x1334,daisy68@washington.com,colleenwalters@gay.com,http://www.shaw.com/,Referral,Qualified,Tell ago store.
1281,C6c61DF330fb3cf,Dominique Rubio,Pam,Nelson,"Bowers, Knapp and Santiago",+1-244-526-6983x808,+1-718-728-9887,isaiah88@levy.info,robinsonpreston@palmer.com,http://ashley.net/,Networking Event,Re-engagement,Benefit treat every.
1282,bBD70db6c74B6c1,Ethan Norris,Alec,Tate,Sheppard-Hines,(426)537-0907,8024889555,rebekah78@kirby-beasley.com,rickey11@dunn-gay.com,http://mcguire.com/,Cold Email,Closed Won,Money action hope move force keep explain.
1283,5E2dfa82dfD6F4F,Barry Bass,Javier,Fernandez,Mooney-Hall,490-876-9288x2441,445.626.1304x228,ygibbs@koch-melton.com,jon65@davila.org,http://mccarthy.info/,Organic Search (SEO),Proposal Sent,Budget risk month resource nice.
1284,8cCcfCb0f3b2aBf,Andrew Terrell,Kerri,Lee,Mitchell-Atkins,(947)661-7300,001-286-856-5542x09459,yross@gonzales.info,aaron37@becker.org,https://schultz.com/,Cold Call,Qualified,Story design easy decision they key drop likely.
1285,e05548AfDeC28B2,Christy Clarke,Nicholas,Bartlett,Mccullough-Blanchard,001-201-591-3002,927.686.0705,peggyacevedo@stokes.info,lballard@rush.com,http://stephens.info/,Cold Email,Proposal Sent,Successful change remain just area which.
1286,19a69d4C0Fb33C3,Andrea Ayers,Cindy,Gentry,Allen and Sons,(758)689-2510,001-673-797-9662x945,yblankenship@beltran-bright.com,ybutler@kaufman.com,https://www.arroyo.com/,Podcast,Re-engagement,Enter inside admit garden.
1287,c85db59Bae1BFbC,Sherri Lewis,Brandon,Ross,"Gilmore, Villa and Cooley",001-425-486-7084x9937,2876763987,calebpadilla@harrington.org,maxwellramirez@little-hardin.com,http://ramirez.com/,Cold Call,Negotiation,Cause state effort generation popular explain despite.
1288,49b565db93F52c7,Darren Perkins,Bridget,Cobb,Randolph PLC,417.657.9779,931.590.8887,ashley27@lynn-delacruz.info,caleb71@clay.biz,https://shaffer.info/,Content Marketing,Closed Won,Apply employee through store whose individual.
1289,F7EDBdF939FEDB3,Manuel Holloway,Philip,Ray,Monroe-Carroll,(876)835-4718x42517,(903)968-2034x528,fhardy@sparks.com,eduardolindsey@hudson.info,http://www.hodge.com/,Partner Program,Closed Won,Inside unit send home tax instead walk become.
1290,6d3Ebdc1cc048FF,Walter Poole,Cheyenne,Cox,Villegas Ltd,9835041008,983-524-0403x065,darin86@arellano.com,justinmcmillan@le-macias.com,http://www.howe-love.com/,Podcast,Re-engagement,Color level by produce.
1291,Ac1Fdf7FFAFAF7a,Shawna Avery,Virginia,Bright,Ellison-Bright,940.663.8644x9345,492.948.2478,claireholland@leblanc.org,mlindsey@hogan.com,https://www.chan-love.com/,Partner Program,Closed Lost,Move conference street bit.
1292,d6Dc8E4E3D51821,Clayton Dennis,Lynn,Hobbs,Davidson-Clarke,+1-370-666-6696x79069,850-657-1603x56239,lawrence65@mcgee.com,oschroeder@schmidt.com,https://ballard.com/,LinkedIn Outreach,Proposal Sent,After Mr way senior wear.
1293,9ee8fFAa0BC6B0B,Gwendolyn Rocha,Frances,Spence,"Flowers, Contreras and Frederick",+1-954-284-7063x820,001-432-700-7448,bill78@ayala.info,rowlanddon@giles-lucero.com,http://benton.com/,Website Form,Disqualified,Peace law significant short evidence.
1294,b05C1ffc96E3e56,Antonio Conway,Sarah,Rocha,Lester Group,001-653-604-1638x41078,001-965-266-7763x5181,adelgado@tapia.com,kcervantes@buckley.com,https://www.johnson-gross.org/,Direct Traffic,Re-engagement,Late fish provide stop century option.
1295,21e9920d23D0cc4,Sheryl Copeland,Fred,Macias,Wolfe Group,565.385.6746x226,001-951-835-4056x3237,hgreene@payne.com,ibarry@rice.com,http://humphrey.info/,Trade Show,Negotiation,Soon difference power rock.
1296,b8Fc01eFb66FdaE,Martin Fitzgerald,Tony,Horn,Garner PLC,746-420-3993x8633,8565535989,conradangel@montoya-underwood.biz,abuck@benitez.biz,https://wall.com/,Webinars,On Hold,Thus movement door end program.
1297,293C4aaba1074bC,Benjamin Spencer,Alexandra,Avery,Franco and Sons,001-292-481-7701x0754,233.698.2529x919,ycoleman@hendricks.com,vernon70@cunningham-durham.info,http://www.boyer.info/,Networking Event,New Lead,Remember stock Republican.
1298,f9717E95aEC5Eaf,Terry Murillo,Dorothy,Bennett,"Willis, Hawkins and Mcgee",573.614.2284x73802,(214)400-1600,zwarren@woods.com,deborahchurch@sellers-valenzuela.com,https://www.mack.net/,Retargeting Ads,Contacted,Few popular dinner figure both require.
1299,41f43DFC3edfa0A,Lee English,Margaret,Short,"Sandoval, Lucas and Norman",428-283-4285x744,538-437-2695,lhenson@lutz.info,angelabowman@gill-miranda.com,http://www.kirk.com/,Retargeting Ads,On Hold,Road rule office room in me.
1300,AF76dfddf57FABD,Ryan Small,Jacqueline,Shea,"Shea, Salinas and Palmer",391-500-7608x9031,001-445-314-6808,ayersalbert@watkins.info,cervantesoscar@chapman.com,http://www.york.com/,Podcast,Closed Won,On she believe pattern.
1301,e2D772C82B30fc2,Norma Dawson,Grace,Hopkins,Chan Group,330-595-5711x270,272.238.9946x2111,kylieelliott@ponce-bishop.com,savannah62@deleon-tyler.biz,http://www.tucker-cain.info/,Podcast,New Lead,Parent media near later low.
1302,CBfd15b6dcF5BBA,Mallory Padilla,Jade,Shah,Robles Inc,7834155644,792-357-2138x531,tamara73@cohen-wong.net,melanieodonnell@ho.info,https://blair.com/,Trade Show,Closed Lost,Able wish bring would value attorney prepare.
1303,0FFeBe0DC2D9F0b,Debra Robbins,Rita,Hurst,"Norton, Travis and Mueller",(896)994-1912,001-781-324-3822x7630,pcrawford@kent.com,mcintoshmckenzie@wolfe.com,https://crawford.biz/,Organic Search (SEO),Closed Won,Every difference think simply.
1304,F107fc3fBadB2f1,Ernest Leon,Gina,Wallace,Leon LLC,001-754-896-6217x5242,001-565-894-9803x180,phylliscummings@andrews.com,ocamacho@austin-jordan.com,https://www.hines-herman.org/,Webinars,Disqualified,Military such lot race.
1305,5aAF1D41AbbddB8,Colton Merritt,Melissa,Black,Zamora-Frye,(589)608-5256x506,487.578.1322,changandres@knight.net,fcunningham@rodgers.com,http://www.jacobs.info/,Chatbot,Negotiation,Former through once leg push.
1306,3F4de5BCFA7867E,Sharon Dixon,Mario,Bryant,Pierce-Bird,(502)653-9598,529.727.7942,mathiskelli@combs-villegas.info,hoodcollin@calderon-daniels.com,http://www.graham.com/,Referral,Contacted,Prevent site choice family early something believe.
1307,aBC4eDfd5E10539,Tracy Holden,Desiree,Velazquez,Hall-Riley,001-820-404-2900x160,490.423.0981,marvinday@powers.info,kayla25@oliver.com,http://monroe-berg.com/,Networking Event,Contacted,North happen Democrat two will.
1308,ffA5BcD77c48adb,Gordon Lowery,Johnny,Mccormick,"Wiley, Pugh and Lin",(315)396-3287x896,515-463-0700x576,tdickson@stephens.org,merrittlori@wyatt.com,https://wood.biz/,Google Ads,New Lead,Reduce responsibility throughout weight behavior.
1309,E82Be5b47Fe2B9F,Mercedes Wang,Peter,Wood,"Parker, Lawson and Fry",001-290-986-5624x6945,705-837-8216,christensenshelly@alvarado-peterson.com,bianca71@david-clements.com,http://johns.org/,Trade Show,Qualified,Avoid experience wide student.
1310,Bfc87A0e3d46f38,Vernon Fitzpatrick,Tracy,Stafford,Rush Inc,205-469-1972x29931,001-904-910-2468x742,rmcmahon@small-hess.com,lance54@lucero.com,https://meyers.com/,Purchased List,Negotiation,Fact lead forget someone.
1311,7B2eDbf33c7c32A,Hannah Johnson,Riley,Rose,"Newton, Villegas and Hester",+1-583-838-8252x90468,(325)536-4107x486,tracy81@moody.com,campbelljackson@blevins.com,http://www.gill-patel.info/,Direct Traffic,Negotiation,Sea contain financial foreign worry.
1312,cC443D114afCCeD,Keith Gamble,Yolanda,Dudley,"Wilkins, Galvan and Livingston",+1-476-998-0601x90319,695.449.7507,thomasisabella@greene.org,cesarreilly@kirk.com,https://www.mcdowell.com/,Retargeting Ads,Negotiation,Official fly senior beat response word.
1313,1d6b4b5Df3cCEc3,Kiara Turner,Melinda,Stafford,Blake LLC,001-252-745-0233x39797,+1-231-376-1511x169,conwaybenjamin@yates.info,huffkimberly@vincent-hunter.com,https://www.pace-porter.com/,Facebook Ads,Re-engagement,Most his style social while.
1314,df6b62606F0c095,Devon Calhoun,Reginald,Villa,Wong-Phelps,951-461-7829x8815,001-516-629-5407,merrittvickie@hooper-proctor.com,vincent87@frost.com,http://www.thornton.org/,Organic Search (SEO),Proposal Sent,Enter with east perform event still or.
1315,F720CeCC933eeF0,Ethan Kaufman,Kent,Lucero,Shannon-Huber,394.524.7161x2184,(953)774-7059,vrosales@phillips.com,terrancecoffey@duffy.com,http://www.yang.com/,Chatbot,Negotiation,Pressure garden decade each half concern yeah.
1316,0Ef72aac2dfCF0e,Anthony Best,Wendy,Andrade,Lane-Kent,507-586-3415,001-746-596-4153,omyers@dillon-arellano.info,mirandarobyn@richards-morgan.info,http://www.ferguson.net/,LinkedIn Outreach,Qualified,Technology pretty class.
1317,8bbF6F480006E2E,Isaiah Mccann,Eileen,Hawkins,"Donovan, Vega and Holt",+1-974-312-3174x1400,970.250.0608x65448,bryanbird@west.com,landersen@humphrey.com,https://www.page.com/,Referral,Re-engagement,Only structure gun town.
1318,3A081c6Eb0F12bF,Traci Jennings,Monique,Ball,Becker-Hampton,3333246532,001-743-832-1439x600,sshepherd@melton-kent.com,josegentry@daniels.com,http://www.long-hurst.com/,LinkedIn Outreach,Closed Lost,Week short if country so prepare.
1319,F46F416BeccF2F2,Peggy Wade,Deborah,Nielsen,Roach-Marks,917-403-3551x169,878.994.2917x549,melinda15@krause.info,alejandramcgee@conrad.com,https://www.burns-schwartz.com/,Website Form,Closed Lost,Mouth office across cell card.
1320,86F1b90cAEf078e,Kelly Singleton,Justin,Spence,"Lynn, Weeks and Colon",(382)286-2546x026,001-639-977-5886x743,glenflynn@orr-singh.com,bradleypatterson@morales-leonard.com,https://www.ayers-campos.biz/,Google Ads,Qualified,Bag across speak break.
1321,8DE63DBF74bEeA8,Christian Riggs,Shelia,Blair,Stanton-Palmer,546.880.0156x3658,(654)689-7374x369,rivasbrooke@brown.org,rileystacie@krause-irwin.com,https://www.barnett.biz/,LinkedIn Outreach,Negotiation,Commercial ever you color traditional.
1322,1c23DeDdC929Ad4,Robyn Cannon,Marcia,Mason,Dickson Ltd,(512)899-8236x9909,9965850648,jordannatasha@palmer-weber.com,summerscarolyn@blanchard.com,https://www.patrick.com/,Google Ads,Disqualified,Design method tough arrive of sort central.
1323,6aF40fA2Ab5a3db,Norman Mullen,Anne,Fitzpatrick,Moyer PLC,629-831-0271x95201,(227)609-4360,isharp@morse.com,showe@johnson-warner.net,https://www.montoya.info/,Other,Closed Lost,Later group marriage yourself wind everybody.
1324,657c4Cf9F51d7f0,Derrick Rowland,Vanessa,Hanna,Jimenez and Sons,001-501-569-5892,410.781.6712x053,zsantiago@montes-wheeler.net,gloria39@bautista.com,http://www.maddox.biz/,Cold Call,New Lead,Spring organization board inside defense window usually.
1325,bb3Dba3eaDfe5f0,Jane Burgess,Tasha,Hamilton,Davidson-Kennedy,+1-476-352-2489,298.679.7398x0868,dpetty@lamb.info,pfarrell@suarez.com,https://waller-norman.net/,Facebook Ads,On Hold,Method list occur control statement stock.
1326,47E6FAd3741CeFb,Shelley Santiago,Kathryn,Rivers,Winters-Gonzales,7987611643,(250)614-2061x144,omerritt@odonnell.com,pmunoz@steele.biz,https://alexander.org/,Website Form,New Lead,Day include long through ability usually.
1327,DD1ddA40Aa7abcf,Cesar Knight,Priscilla,Vang,"Horn, Mccann and Keith",287-882-8124x20840,+1-346-517-0253x975,stricklandbrandon@byrd.com,baileygriffin@beltran.com,https://www.gallagher-vang.com/,Webinars,New Lead,Realize read point down nature.
1328,cd1CebdeeeaDd8D,Courtney Benson,Rebecca,Pace,"Frank, Espinoza and Stafford",(685)899-1658x36519,284-985-8145,timothy91@church.com,cheyenneandersen@roberts.org,http://gonzales.com/,Facebook Ads,Negotiation,Option authority according eight become.
1329,070c5Db175D9c09,Haley Moses,Mindy,Edwards,Cardenas LLC,+1-905-334-2026x99802,400.853.7250x80778,sabrinakirby@hale.com,nicole06@russell.com,https://woods.com/,Purchased List,Closed Lost,Clearly industry turn note onto wind.
1330,e6A64D7f72CBA67,Mackenzie Hurst,Gwendolyn,Bender,"Ramos, Serrano and Kelley",001-209-456-6003x3096,532-564-2594,qcole@mccall-ford.com,joyce39@wiggins.com,https://www.little-munoz.net/,Social Media,Disqualified,Receive activity own result movement staff water.
1331,2671EdcCEd8814e,Jose Flynn,Angie,Cannon,Mitchell-Kelly,566-445-5600,(419)569-3286x73543,pterrell@luna.net,gblevins@cooke.org,http://www.reyes-ferrell.info/,LinkedIn Outreach,Qualified,Step campaign stand hotel local.
1332,cE86dEfecbda10E,Thomas Pratt,Rita,Sandoval,Cooper-Fields,(529)440-7372x82437,+1-768-910-9223x43088,xcantrell@marshall-johnston.info,jensenfrancisco@hurley-howard.net,https://sawyer.info/,Partner Program,Qualified,Easy begin draw memory trade law term.
1333,76f2Fcbf8BD2F79,Alexandra Barker,Jaclyn,Paul,"Dixon, Lowe and Barrett",742-904-1495,+1-814-281-6440x298,rileyrobbins@rollins.com,cuevasmeagan@hull.com,http://rice.com/,Social Media,On Hold,Environment Democrat could develop likely fire.
